%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407756405173574698,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405185499669,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405197584586,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405207384367,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405219513861,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405231532282,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405242552389,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405252489632,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405262478747,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405275466783,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405288593752,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405301531512,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405314520350,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405328790103,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405340523903,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405353515428,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405365395819,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405378615369,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405391527081,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405405540246,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405418532008,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405431518714,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405444503333,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405456552308,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405469525910,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405482493146,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
